66,441642,441642,441642,441642,442945,442945,442945,442945,141027,141027,141027,141027,441907,441907,441907,441907,412011,412011,412011,442449,442449,361093,361093,361093,442939,442939,441280,441280,441280,442668,442668,442924,442924,442433,442433,442433,441909,441909,441909,441909
0,442190,442190,442292,442292,442292,442138,442287,442287,442287,441251,442229,442146,442146,442374,442374,442374,61110,61110,61110,61110,61040,61040,271012,442894,442820,442820,442820,442820,442887,442887,432011,432011,441664,441664,441794,441794,441794,441794,442787,442787
47,442224,442224,442224,442224,301026,301026,301026,301026,441619,441619,141004,141004,141004,441551,441551,441551,441551,351010,351010,351010,442658,442658,442658,442436,442436,442436,442436,443048,443048,443064,443064,443064,443064,442932,442932,442932,443044,443044,443044,443044
61,411031,441988,441988,441988,61110,61110,61110,61110,131015,131015,131015,412001,441174,441794,441794,441794,441794,442041,442041,442041,11022,11022,421008,421008,421008,421008,250004,101015,101015,101015,442190,442190,442761,442761,442761,442761,291037,441292,441292,441805
66,441550,441550,441571,441571,441561,441561,441673,441673,441673,441672,441672,441690,441690,441693,441693,441675,441675,441454,441319,441319,441319,333007,333007,333007,11027,11027,11027,282014,411010,411010,61110,61110,61110,441446,441446,441446,441425,441425,441209,441209
66,111054,111054,111054,111054,442161,402019,402019,402019,402019,361108,171035,171035,171035,171035,442424,442424,442424,442424,442408,442408,442408,442659,442659,442659,442659,441688,441688,441688,441688,271030,371051,442310,442054,442054,442054,442054,321104,321104,442841,442841
66,442715,442715,442715,442657,442657,442657,442657,442699,442699,442699,441251,442831,442831,442541,442538,442842,442842,442842,442548,442548,442548,442548,442830,442694,442694,442694,442472,442667,442667,442417,442417,442460,442716,442716,442401,41001,442487,442487,150001,442585
66,442928,442928,442928,442928,442927,442927,442927,442922,442922,442946,442946,442946,442946,442851,442851,442844,442844,442844,442844,291003,442433,442433,442433,442433,442554,442554,442554,441328,441328,166003,411010,361058,361058,442678,442678,442678,442678,442286,442286,442286
66,291037,442161,442161,442161,442161,402019,402019,402019,402019,171055,442659,442659,442408,442408,442408,442408,171035,171035,171035,171035,191066,422002,441749,442130,442130,442130,442130,401104,442054,442834,442834,421018,421018,251035,442004,442004,442004,442004,442677,442677
66,442004,442004,442004,442004,442408,442408,442408,442408,171035,171035,171035,171035,402019,402019,402019,402019,442161,442161,442161,442161,442130,442130,442130,442677,442677,442677,442659,442659,442054,442054,442446,442446,21019,441302,251035,171055,422002,442834,291037,401104
55,442610,442610,442610,442190,442190,442190,442190,311011,311011,311011,311011,442607,442607,442607,442607,31035,31035,31035,31035,432011,432011,432011,442433,442433,442433,100004,100004,171008,171008,442331,442331,442331,441174,411031,291037,442652,441385,11022,11022,11022
52,442618,442618,442618,442379,442379,442379,442379,361093,361093,361093,442619,442619,442619,442619,442542,442542,442542,442652,141027,141027,141027,141027,441611,441611,441611,441611,442808,442808,441351,441351,411010,411010,411010,442433,442433,442433,442433,442380,442380,442380
52,442652,442663,442663,442663,442619,442619,442619,442542,442542,442542,442539,442539,442380,442380,442380,442504,442504,442504,442504,442618,442618,442379,442379,442379,442379,442646,442646,442646,442568,442568,441520,441520,442809,442809,442809,442462,442490,442490,442447,442447
66,141061,141061,442663,442663,442663,442663,441611,441611,441611,441611,141027,141027,141027,291037,441124,441124,11032,11032,11032,11032,91016,91016,91016,91016,361093,361093,361093,361093,282014,161016,161016,161016,161016,411010,411010,411010,411010,92001,442404,442404
52,441611,441611,441611,441611,141027,141027,141027,141027,442380,442380,442380,442619,442619,442619,442619,441351,441351,441351,442462,442462,442462,442618,442618,442618,442618,442379,442379,442379,442379,361093,361093,361093,361093,442447,442447,442447,411010,411010,411010,442652
66,442901,442194,442194,442194,442194,251035,402017,402017,402017,442229,441664,441664,442047,351010,351010,291037,171035,171035,171035,402019,402019,402019,402019,361070,361070,442677,442677,442659,442659,421008,421008,421008,421008,442190,441551,441551,442651,171055,442658,442658
24,11086,371010,11094,11094,11094,11094,401056,401056,401056,211047,211047,411040,411040,411040,411040,441793,441793,441074,441074,361093,361093,411010,411010,11027,11027,11027,11027,291003,221003,221003,221003,340003,340003,340003,441585,441585,441952,441489,441489,411032
66,442175,442175,442175,442175,442053,442053,442053,442449,442449,442449,161044,161044,161044,201013,201013,441455,441455,442286,442286,442286,442286,442554,442554,442554,442554,442432,442432,441058,441058,291037,141027,141027,141027,441642,441642,441642,441642,442673,442673,442673
66,442652,61110,61110,61110,271053,271053,271053,271053,421008,421008,441794,441794,441794,411031,111005,111005,111005,411020,411020,411020,442404,442404,442404,442808,432011,432011,442041,442041,21029,392003,110003,392002,392002,392002,442293,442293,442293,441666,441174,441174
52,442619,442619,442619,442619,442380,442380,442380,442380,442808,442808,442808,442808,442908,442908,442908,442908,442618,442618,442618,442618,442379,442379,442379,442379,141027,141027,141027,141027,442809,442809,442809,442809,442652,441611,441611,441611,441611,441351,441351,441351
66,442239,442239,442239,441328,441328,442157,442157,442157,201013,442175,442175,442175,442175,442036,442036,442036,442286,442286,442286,442286,442648,442648,442648,442648,422010,422010,422010,422010,71029,71029,343002,343002,343002,343002,282014,291037,301022,442053,442053,442053
66,61062,61062,61062,61062,442822,442822,442822,442822,442404,442404,442404,442404,442279,442279,442279,442279,410003,410003,410003,410003,442100,442100,442100,442100,442543,442543,442543,442543,442510,442510,442510,442510,442746,442746,442746,442746,211032,211032,211032,211032
66,442524,442524,442524,442524,442636,442636,442636,442636,442694,442694,442694,442694,442657,442657,442657,442657,442538,442538,442538,442538,442561,442561,442699,442699,442699,442699,442638,442638,442638,442638,442633,442633,442633,442541,442541,442541,441593,441593,441251,221001
51,442207,442207,442207,442207,361070,361070,361070,361070,442651,442651,442651,171035,171035,171035,441551,441551,441551,441551,421008,421008,421008,421008,361109,361109,361109,362001,362001,362001,362001,422028,422028,422028,291002,401050,401050,442919,442919,442919,442919,291037
