66,441328,441328,441328,41030,41030,441455,441455,441455,442427,442427,442427,442427,442391,442391,442391,442391,161027,441160,321108,321108,141106,11069,11069,281064,281064,281064,401104,141069,141069,141069,141069,421029,51020,51020,51020,51020,441447,441447,441447,441447
56,441789,441789,441789,402019,402019,402019,402019,61110,61110,61110,61110,441182,412024,412024,412024,441928,441928,442095,442095,442095,166004,443192,443192,441794,441794,441794,441794,442425,442425,442425,442425,441757,441757,131039,131039,131039,221043,221043,221043,221043
66,141069,141069,141069,141069,361070,361070,361070,361070,141106,141106,11069,321108,171035,171035,171035,171035,401104,441970,441970,201031,201031,201031,422017,362011,362011,362011,362011,442000,442000,442000,442000,442404,442404,442404,442404,442207,442207,442207,411034,411034
66,161044,161044,282014,441455,441455,441455,441455,262002,442286,442286,442286,442286,442175,442175,442175,442175,442053,442053,442053,442053,422010,422010,422010,422010,442157,442157,442157,442419,442428,442428,442428,171014,171014,422014,422014,422014,441952,401056,401056,401056
46,61110,61110,61110,61110,442146,442146,441553,442374,442374,442374,442374,442227,442227,442227,442227,410003,441565,441565,441565,421008,421008,392007,442041,442041,442041,442041,221003,221003,442420,442420,442420,442025,441794,441794,441794,441794,441302,130005,412001,441174
1,442271,442271,442271,442271,31042,251023,251023,251023,442405,442405,442405,442405,441551,441551,441551,441551,351010,351010,351010,441991,441991,441991,441991,402017,402017,402017,361085,361085,361085,361085,51024,51024,51024,51024,442467,442467,442467,442467,441757,441757
56,431026,431026,431026,431026,442425,442425,442425,442425,51024,51024,51024,51024,171024,171024,171024,171024,442349,442349,442349,442349,21024,21024,400003,442000,442000,442000,442000,311016,311016,311016,311016,61095,61095,61095,81004,81004,161016,161016,161016,161016
66,402019,402019,402019,402019,281064,281064,442427,442427,442427,442427,371051,371051,371051,371051,361039,361039,361039,361039,101058,101005,101005,101005,101005,441394,361070,61110,61110,61110,61110,131035,131035,131035,131035,241039,241039,241039,241039,411010,411010,411010
66,442429,442429,442429,442429,321054,321054,321054,321054,422010,422010,422010,422010,401056,401056,401056,401056,442053,442053,442053,442053,442428,442428,442428,441455,441455,441455,442329,442329,442199,442199,311088,311088,442391,442387,441398,340003,442419,301044,161027,282014
5,442412,442412,442412,312007,312007,312007,312007,41024,401071,401071,161039,161039,161039,161039,261006,261006,312005,312005,61110,61110,61110,61110,402019,402019,402019,402019,441209,441209,441209,441794,441794,441794,441794,441551,441551,441551,441551,51024,51024,51024
66,431046,431046,431046,401056,401056,401056,401056,441328,441328,442890,442890,442890,442890,442428,442428,441151,441151,441151,441495,441495,441495,442948,442948,442948,442948,422014,422014,422014,422014,291037,201013,201013,201013,412011,412011,412011,442155,442155,442155,442155
64,301026,301026,301026,11086,111043,111043,111043,111043,422026,422026,422026,422026,31011,321054,321054,321054,321054,441328,441328,311088,311088,351044,442216,442216,442216,442216,441551,441551,441551,441551,241018,290002,290002,441696,441696,441696,412019,412019,412019,412019
66,422053,422053,422053,422053,401052,401052,441551,441551,141027,141027,141027,141027,381034,381034,381034,381034,131016,412011,412011,412011,412011,261040,261040,41024,412029,412029,442412,442412,442412,442412,432011,432011,432011,432011,271005,441666,441666,150001,150001,150001
66,442425,442425,442425,442425,442000,442000,442000,442000,61095,61095,51024,51024,51024,51024,171024,171024,171024,171024,61059,61059,61059,61059,62001,441212,441212,441212,441212,141069,141069,141069,141069,442522,442522,442522,442522,442435,442435,442435,400003,400003
66,441642,441642,441642,441642,191092,191092,191092,191092,301046,301046,441391,441391,441391,441761,441761,441761,141027,141027,141027,141027,442427,442427,442427,442427,201013,442339,442339,442339,442339,442157,442157,442157,442053,442053,442053,442053,442433,442433,442433,442433
66,51024,51024,51024,51024,442425,442425,442425,442425,442000,442000,442000,442000,141069,141069,141069,141069,441212,441212,441212,441212,321035,321035,442435,442435,442435,442435,81004,81004,81004,291002,61095,61095,61095,61095,130005,130005,442349,442349,442349,442349
66,400003,400003,400003,400003,421008,421008,421008,421008,350002,61085,441798,441798,291004,410003,412001,402019,402019,402019,402019,61110,61110,61110,61110,361069,141109,441866,441866,441866,361039,361039,360010,360010,271012,101058,221003,221003,21029,121044,251035,130005
66,11100,11100,11100,11100,381050,381050,392014,392014,392014,392014,201031,201031,201031,141069,141069,141069,362011,362011,441321,441321,441384,441384,441384,361101,361101,361101,442000,442000,442403,442403,442403,412012,412012,412012,422017,401104,442207,442207,442207,442207
66,41024,442035,412017,412017,412017,412017,282012,282012,250004,382004,382004,382004,382004,320008,320008,320008,61062,61062,61062,61062,301031,301031,442227,442227,442227,442227,352000,352000,442205,412001,211035,211035,211035,211035,331020,331020,331020,412043,442374,442226
56,151024,151024,151024,151024,161044,161044,161044,161044,191049,191049,281048,281048,432001,432001,441825,441825,441685,441685,441685,441685,41029,41029,121025,121025,442554,442554,442554,401026,401026,401026,401026,441163,441163,441351,441351,441351,442425,442425,442425,442425
66,412011,412011,412011,412011,401052,401052,401052,312007,312007,312007,312007,442229,442229,400003,400003,301023,301023,301023,301023,301022,301022,301022,301022,291042,291042,291042,291042,291045,291045,291045,291045,441666,441666,422053,422053,422053,361093,361093,361093,361093
0,442155,442155,442155,442155,201013,201013,201013,201013,441151,441151,431046,402019,402019,402019,402019,171055,11106,11106,441724,441724,442424,442424,361109,361109,301046,442428,442428,141027,141027,141027,422053,422053,422053,442230,442230,442230,442230,291037,301022,301022
66,141069,141069,141069,141069,402019,402019,402019,402019,171035,171035,441974,441974,442125,442125,442054,442054,442054,442054,251035,441553,130005,130005,442435,442435,442435,442435,442374,442374,442374,442374,442411,442411,441972,441972,441972,441972,442283,442283,442283,442283
66,442283,442283,442283,442283,442226,442226,442226,381015,381015,381015,442125,442125,411003,411003,402012,402012,402012,402012,420005,420005,61110,61110,61110,61110,402019,402019,402019,402019,441209,441209,441209,21055,21055,21055,411014,411014,411014,411014,360010,360010
66,441796,441796,441550,441550,441550,441862,441862,441862,441862,441549,441549,441549,441558,441558,441558,441558,441319,441319,441319,441319,61085,61085,61085,151024,151024,361052,361052,361052,51024,51024,401050,401050,401056,401056,141027,141027,321056,321056,291003,441564
65,61110,61110,431045,431045,431045,442205,442205,442205,442279,442279,442279,442279,442100,442100,442100,442100,441565,441565,442208,442208,442227,442227,442227,442227,442041,442041,442041,442041,441302,441302,441302,441302,412001,441174,441174,441174,441264,441264,441264,441264
66,321054,321054,321054,321054,401056,401056,401056,441328,441328,441328,442461,442461,442461,442461,422014,422014,442391,442391,442391,442391,161044,161044,161044,161044,442429,442429,442429,442429,442053,442053,442053,442053,161027,301044,442433,442433,442433,442433,340003,340003
6,402019,402019,402019,402019,291037,442190,442190,442121,442121,442041,442041,442041,442896,442896,442896,441251,441251,61110,61110,61110,61110,141109,361069,421008,421008,421008,421008,442457,442457,411031,441794,441794,361109,361109,361109,361109,111005,111005,111005,111005
66,61110,61110,61110,61110,441446,441446,441446,441446,140005,441313,441313,441313,441389,441389,441389,262001,262001,262001,442094,442094,442094,141109,441209,441209,441209,441209,321039,321039,321039,361069,271030,171055,291003,442025,442025,442025,441455,441455,250001,250001
66,442425,442425,442425,442425,51024,51024,51024,51024,442001,442001,442001,442121,442121,442121,442121,291002,442404,442404,442404,442404,442000,442000,442000,442000,61095,61095,61095,130005,130005,130005,130005,441212,441212,441212,441212,141069,141069,141069,141069,250004
66,441931,441931,441931,131015,131015,131015,131015,442109,442109,442109,442109,221003,221003,221003,221003,432013,432013,251035,271024,311025,311025,311025,311025,411014,411014,411014,61040,61040,61040,141109,441209,441209,61110,61110,421008,421008,421008,421008,61085,61085
66,311022,311022,442162,442162,331009,331009,341040,341040,341040,341040,442196,442196,442196,442196,442425,442425,442425,141069,141069,141069,141069,211052,211052,211052,211052,442130,442130,442130,442130,441560,441560,11110,251035,411004,411004,411004,441441,441441,441441,441441
31,141069,61110,61110,61110,61110,441446,441446,402019,441322,441553,11022,11022,11022,11022,392007,442425,442425,441694,441694,442298,442298,442298,442298,442280,442280,291037,441251,441251,441251,341005,341005,341005,341005,441318,441318,441318,441318,441450,441450,441450
66,441695,441695,441695,441695,441441,441441,441441,441441,61110,61110,61110,61110,441446,441446,441446,441446,442130,442130,442130,442130,441209,441209,171035,171035,21019,411010,411010,411010,161044,161044,161044,161044,442175,442175,442175,442175,251035,261051,261051,261051
66,442435,442435,442435,442435,441553,392007,321015,421008,421008,421008,421008,441322,442146,442146,442146,442146,441318,441318,441318,441318,441251,441251,441251,441182,441174,410003,410003,410003,410003,441565,441565,441795,442138,442138,442404,442404,442041,442041,442226,442226
0,442298,442298,442298,442298,442126,442126,442126,442126,442091,442091,442091,442091,442099,442099,442207,442207,442207,442207,111034,111034,431045,431045,431045,441302,441302,442003,442003,442003,442003,442208,442208,442208,442208,441174,442205,442205,442123,361101,361101,361101
66,61062,61062,61062,61062,402003,402003,402003,402003,442099,442099,442099,442099,442236,442236,441932,441932,441932,441932,442100,442100,442100,442100,430004,430004,441304,441304,442003,442003,442003,442003,442045,442045,381003,381003,381003,432013,432013,432013,442126,442126
66,141069,141069,141069,141069,141106,141106,141106,141106,321108,321108,321108,321108,11069,171035,171035,171035,412012,412012,412012,412012,201031,201031,201031,441321,441321,361109,361109,361109,361109,401104,422017,362001,362001,362001,442000,442000,442000,442000,402002,402002
56,81004,81004,81004,442223,442223,442223,442000,442000,442000,442000,441212,441212,441212,441212,441067,441067,441067,442349,442349,442349,51024,51024,51024,51024,442425,442425,442425,442425,441976,441976,441976,441976,442336,442336,442336,442336,431026,431026,431026,431026
66,141054,141054,141054,141054,201013,201013,201013,442053,442053,442053,442011,442011,442306,442306,442339,442339,442375,442375,442375,442375,21046,21046,21046,21046,311088,311088,401056,401056,401056,361092,441761,441391,441391,321054,321054,321054,321054,411010,411010,411010
0,311001,311001,311001,442041,442041,442041,442013,442013,442013,442013,441694,442100,442100,442100,442100,382004,382004,382004,442099,442099,442099,442099,410003,441302,441302,441302,441302,412001,441264,441264,441264,441264,442146,442146,442146,442146,441255,441255,441255,441255
66,441333,321108,321108,321108,321108,211019,211019,272005,272005,441085,441085,441085,441085,202010,202010,202010,211018,211018,211018,211018,412025,412025,412025,412025,272003,272003,272003,141069,141069,141069,141069,201031,201031,201031,201031,211049,211016,211016,211016,332003
19,282008,282008,282008,442072,442072,442428,442428,141027,141027,441455,441455,291047,291047,291047,442175,442175,442175,442036,442036,442036,11027,11027,11027,11027,442020,442020,293010,293010,293010,422053,422053,271005,271005,293014,293014,293014,293014,281013,281013,281013
59,31054,31054,31054,31054,111054,111054,111054,111054,281064,281064,281064,281064,442484,442484,442484,442484,11100,11100,11100,11100,141061,141061,141061,141061,442403,442403,442403,442403,392014,392014,392014,392014,101068,101068,101068,101068,422027,422027,422027,422027
65,441264,441264,441264,441264,431045,431045,431045,441302,441302,441302,441302,422032,422032,442227,442227,442227,442227,442279,442279,442279,442279,442205,442205,442205,442041,442041,442041,442041,412001,442100,442100,442100,442100,441565,441565,410003,410003,441174,441174,441182
66,442365,442365,442365,442365,442346,442346,442346,442346,441977,441977,441977,441977,442206,442206,442206,442206,441512,441512,441512,441512,361099,361099,361099,361099,301022,301022,301022,301022,221007,221007,221007,221007,441611,441611,441611,441611,321063,321063,321063,321063
50,61110,61110,61110,61110,441446,441446,441446,441446,291037,141109,151024,151024,151024,421008,421008,421008,421008,161011,441794,441794,441794,441794,271030,441213,441213,400003,411014,321039,412001,291006,410003,410003,441565,441565,441182,441045,441045,441414,441414,441175
44,111043,111043,111043,111043,421038,421038,442099,442099,442099,442099,441989,441989,442299,442299,391025,391025,391025,391025,441792,441792,441792,441445,442509,442509,442509,442509,282014,280006,280006,280006,280006,442513,442513,110004,51024,51024,442433,442433,442433,442433
4,11100,11100,11100,11100,441985,441985,441985,441985,11097,11097,11097,11097,21049,21049,21049,21049,442259,442259,442259,442259,22001,22001,442346,442346,231051,231051,231051,231051,101096,101096,442403,442403,441083,441083,441083,441083,442431,442431,361064,361064
66,211016,211016,211016,211016,201031,201031,201031,201031,441085,441085,441085,441085,281064,281064,361099,361099,361099,361099,412025,412025,412025,412025,272003,272003,272003,272003,272005,272005,272005,272005,441081,441081,441081,441081,241010,241010,141069,141069,141069,141069
66,281082,281082,281082,281082,281080,281080,281080,281085,281085,281085,311048,311048,311048,311048,301051,301051,301051,301051,402014,402014,402014,402014,311050,311050,311050,311050,311032,311032,301047,301047,301047,301047,291047,291047,291047,291047,11027,11027,282008,282008
44,441681,441683,441683,441683,441683,441447,441447,441447,441447,441680,441680,441680,441680,441822,441822,441822,441589,441589,441589,161027,441455,441455,441455,441551,441551,441551,441551,291037,121042,121042,121042,422026,422026,422026,422026,442329,442329,442329,442329,371010
66,441695,441695,442286,442286,442286,442286,130005,442432,442432,442432,442175,442175,441058,441441,401104,261051,261051,261051,251035,441455,441455,441455,441455,161044,161044,161044,161044,171035,171035,171035,411010,282014,61110,61110,61110,61110,441446,441446,441446,441446
66,442238,442238,442238,442012,442012,441580,441580,441580,441580,111004,401052,401052,401052,401052,442148,442148,442148,442148,442162,442162,441990,441990,441990,441990,312007,312007,312007,41024,442412,442412,442412,442412,432011,432011,432011,432011,442414,442414,442410,442410
66,442141,442141,442141,442141,442230,442230,442230,442230,441999,441999,441999,441999,442434,442434,442017,442017,442017,401071,401071,401071,401071,442162,442162,442190,442190,442190,441990,441990,441990,441990,442412,442412,442412,442412,442336,442336,442336,442410,442410,442410
66,61110,61110,61110,61110,341020,341020,341020,341020,361069,141109,441455,441455,441455,441455,441495,441495,441495,201013,201013,331003,331003,191028,441047,441047,441047,291037,236005,236005,441251,441426,441426,441426,441426,411031,392002,441799,441799,261051,261051,401104
26,442277,442277,442277,442277,312005,312005,442287,442287,442287,442287,50001,50001,50001,50001,442331,442331,141015,141015,51008,51008,51008,51008,161007,161007,161007,161007,11022,11022,11022,11022,442110,442110,411008,411008,442134,442134,442134,442134,441394,441394
1,410003,441182,402002,402002,402002,402002,402014,402014,402014,402014,61110,61110,61110,61110,441446,441446,441446,441446,361109,361109,361109,361109,151024,151024,151024,151024,421008,421008,421008,421008,441794,441794,441794,441794,412001,441174,441550,441550,441550,441550
66,321054,321054,301046,301046,301046,301046,361092,361092,71046,71046,442329,442329,442329,442329,141027,141027,141027,141027,442306,442306,442306,442306,441455,441455,441455,441455,442391,442391,442157,442157,161044,161044,161044,161044,442175,442175,442175,442175,441447,441447
66,442161,442161,442161,402019,402019,402019,402019,171055,442408,442408,442408,442408,171035,171035,171035,171035,442659,442659,422002,371051,371051,401104,442130,442130,442130,442834,442446,442446,442004,442004,442004,442004,442677,442677,291037,251035,391019,231035,442832,442832
66,441767,441767,441767,441767,11086,441619,441619,441619,441619,441712,441712,441712,441768,441768,441768,441517,441517,441517,441517,441551,441551,441551,441551,441793,441793,441793,441686,441686,441535,441535,441535,441535,51024,51024,392017,392017,441777,441777,441777,441445
66,421008,421008,421008,421008,442121,442121,442041,442041,161044,161044,161044,262002,442286,442286,442227,410003,410003,442212,441182,61110,61110,61110,61110,402019,402019,402019,402019,141109,441322,442194,442194,441664,441664,441664,110003,412001,441174,441318,441318,441318
66,410001,410001,442044,442044,432017,432017,432017,101015,101015,101015,441462,441462,151024,151024,151024,151024,51024,51024,51024,61085,61085,442250,442250,442250,441213,441213,442402,442402,442207,442207,442207,442207,402019,402019,61110,61110,411014,331020,331020,331020
39,61110,61110,61110,61110,441446,441446,441446,441446,441209,441209,441209,441209,161044,161044,161044,161044,362008,362008,362008,282014,441227,441227,441227,441227,211003,211003,211003,211003,441890,441890,441341,441341,441341,441550,441550,441550,441295,441295,441273,441273
4,141107,141107,141107,141107,441688,441688,441688,441688,401039,401039,401039,401039,442161,442161,442161,442161,111054,111054,111054,111054,31054,31054,31054,31054,441959,441959,441959,441959,371035,371035,371035,371035,361108,361108,361108,361108,281064,281064,281064,281064
31,441280,441280,441182,166004,442298,442298,442298,441565,441565,410003,410003,442543,442543,442100,442100,341005,341005,341005,442435,442435,442435,442146,442146,442146,441553,441322,431045,441385,441450,441450,441293,441318,441318,441318,441302,441302,441264,441264,441264,441264
24,291037,442047,101048,311025,391025,391025,391025,391025,441447,402019,402019,402019,402019,171055,371051,61110,61110,61110,61110,331020,271030,171035,401056,401056,401056,401056,441455,441455,441455,441455,161027,301044,262002,441280,441280,441280,340003,340003,340003,442429
58,442329,442329,442329,442329,442461,442461,422010,422010,422010,422010,442157,442157,301044,442429,442429,442429,442053,442053,442053,360006,360006,360006,360006,221003,221003,441228,441228,441228,441228,310005,310005,310005,310005,442298,442298,442298,441450,441450,441450,441450
16,301026,301026,301026,301026,111043,111043,111043,111043,31042,251023,251023,251023,251023,441551,441551,290002,290002,290002,290002,261046,261046,261046,261046,441445,101100,101100,442251,442251,442251,402005,402005,402030,402030,291037,141015,141015,261017,261017,261017,261017
66,321054,321054,321054,321054,311088,311088,311088,311088,442329,442329,442329,321057,321057,321057,401056,401056,401056,41049,442306,442306,442306,422010,422010,422010,351044,351044,442391,442391,442391,442391,161027,301044,441398,441447,441447,441455,441455,441455,441455,442387
66,441328,171047,171047,171047,422014,422014,422014,422014,422010,422010,422010,422010,161044,161044,161044,161044,442157,441455,441455,441455,262002,442175,442175,442175,442175,442286,442286,442286,442286,282014,442053,442053,442053,442053,11027,11027,442433,442433,442433,442433
66,61085,61085,61085,61085,442457,442457,441896,411008,442134,442134,442134,111004,442141,442141,442141,442230,442230,442190,442190,442190,442190,442071,442071,161007,161007,161007,161007,442292,442292,442292,442292,290001,290001,290001,290001,442287,442287,441666,101026,400004
66,441799,441351,441351,441760,161044,161044,161044,161044,11027,11027,11027,362008,362008,442282,61110,61110,61110,61110,21035,21035,171035,171035,401104,402019,402019,402019,402019,412012,442000,442000,442000,442000,402002,402002,362001,442404,442404,422017,441550,441805
66,431042,431042,431042,431042,441522,441522,441522,441522,291017,291017,291017,291017,441611,441611,441611,441611,442426,442426,442426,442426,441793,441793,441793,441793,371042,371042,371042,371042,422019,422019,422019,422019,421052,421052,111043,111043,111043,201031,201031,201031
6,402019,402019,321075,441866,271053,271053,271053,271053,61085,401075,291037,201008,441788,411031,131016,442229,261034,261034,411020,411020,411020,251035,441302,412002,442294,442294,291003,21029,110003,442134,271206,441784,441784,441784,431004,441388,221001,221001,360004,412024
66,441522,441522,441522,441522,431042,431042,431042,431042,441611,441611,441611,441611,442663,442663,442663,442663,371042,371042,371042,111043,111043,111043,443109,443109,443109,301026,301026,421008,421008,421052,421052,291017,291017,442651,442651,290002,290002,442652,441445,291037
66,371039,371039,371039,371023,111004,432011,432011,392002,392002,441666,442302,442302,442302,442302,442299,442299,442299,442041,442041,442041,442041,101021,11022,11022,11022,401050,442308,442308,442308,110003,422010,422010,422010,422010,282014,362008,362008,11027,11027,21029
31,220001,220001,220001,220001,241031,241031,241031,442041,442041,442041,442041,260005,260005,260005,260005,221017,221017,221017,221017,280007,280007,280007,280007,121005,121005,141040,141040,141040,141040,91055,91055,91055,91055,341005,341005,341005,241007,241007,241007,241007
65,441264,441264,441264,441264,61110,61110,431045,431045,431045,431045,441302,441302,441302,441302,442227,442227,442227,442227,412002,442279,442279,442279,442279,442205,442205,442205,442205,412001,410003,410003,441565,441565,441174,441174,441174,441174,442100,442100,442100,442100
59,111054,111054,111054,111054,31054,31054,31054,31054,171055,281064,281064,281064,281064,422027,422027,422027,392014,392014,392014,392014,412012,412012,11100,11100,11100,11100,141061,141061,141061,141061,442403,442403,442403,442403,312004,312004,312004,312004,281007,281007
3,61110,61110,271053,271053,271053,271053,421008,421008,421008,411031,441351,441553,392007,361109,261034,362008,442190,442282,250004,432011,432011,432011,442121,442041,442138,392003,412001,442226,442226,442293,442293,442293,410003,441318,441318,441251,441450,441292,441182,441385
66,126063,126063,126063,121042,121042,120003,120003,120003,120003,121025,121025,121025,121045,121045,121045,101024,321082,321082,432011,361077,361077,361077,371023,61085,61085,61085,61085,392002,392002,11086,411010,411010,441376,441376,442401,442401,442401,442401,401071,401071
66,391005,391005,391005,391005,392010,392010,392010,392010,301026,301026,301026,301026,381042,381042,381042,381042,361049,361049,361049,361049,361082,361082,371051,371051,371051,371051,381053,381053,362004,362004,361107,361107,361107,361107,371035,371035,371035,371035,141069,141069
53,441072,441072,441072,441072,442230,442230,441320,441320,441320,441320,321075,321075,321075,441633,441633,441633,442238,442238,442238,442141,442141,442141,442141,261006,261006,371039,371039,441580,441580,441580,441580,442363,442363,441597,441597,441597,442232,442232,442232,442232
66,441805,441805,442281,442281,442281,442281,281080,281080,281080,281080,101048,101048,101048,101048,421008,421008,421008,421008,51011,51011,51011,11022,11022,11022,441794,441794,441794,441794,61110,61110,61110,61110,441209,441209,441209,441209,402019,402019,402019,402019
66,61110,61110,61110,61110,441446,441446,441446,441446,141109,361069,442374,442374,361109,361109,271012,441302,441302,412001,441784,441784,441182,442404,442404,442300,441794,441794,441794,421008,421008,421008,421008,151024,151024,442457,442457,392007,441045,441175,441175,441337
66,321054,321054,402019,402019,402019,402019,441328,442514,442514,442514,442046,442046,442046,442046,441879,442428,442428,442428,291037,161044,161044,161044,441455,441455,441455,441455,442526,261051,261051,261051,442429,442429,442053,442053,11039,11039,11039,442419,442419,442419
66,141069,141069,141069,141069,442425,442425,442425,442425,51024,51024,51024,51024,442349,442349,442349,442349,291002,442000,442000,442000,442000,61095,61095,61095,61095,442404,442404,442404,81004,442435,442435,442435,442435,441212,441212,441212,441212,442493,442493,442493
66,321104,321104,321104,321104,111003,111003,111003,281064,281064,281064,281064,442659,442659,442659,442659,442408,442408,442408,271052,271052,271052,271052,171035,171035,171035,171035,442424,442424,442424,442424,402019,402019,402019,402019,171055,271030,442714,442714,442714,442714
30,111034,111034,111034,111034,271206,271206,271053,271053,271053,271053,61110,61110,421008,421008,421008,111004,392002,392002,412001,110003,441970,441970,141027,141027,361069,250004,150004,271005,131016,312008,281002,411031,251035,400003,21029,442041,442302,411030,431004,271012
66,441323,441323,441323,441323,301026,301026,301026,301026,11086,441929,441929,441929,441929,11083,11083,11083,11083,442052,442052,442052,442052,392015,392015,392015,441937,441937,441937,51024,51024,51024,51024,441933,441933,311040,311040,311040,441941,441941,321052,321052
66,11100,11100,11100,11100,441611,441611,441611,441611,412048,412048,412048,312004,312004,442252,442252,442252,442222,442222,442222,442222,442418,442418,442418,442418,442379,442379,442379,170003,170003,170003,80004,442407,442407,382003,382003,382003,442402,442402,371015,371015
